,Year,Team,index,Player,Position,Base_Salary,Signing_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restruct_Bonus,Misc,Dead_Cap,Cap_Hit,Cap_Pct
7732,2011,detroit-lions,66,DizonJordon Dizon,LB,"$383,333",-,-,-,-,-,-,-,383333.0,0.31
7733,2011,detroit-lions,67,TooneTim Toone,WR,-,"$17,426",-,-,-,-,-,-,17426.0,0.01
7734,2011,detroit-lions,68,DicksonRichard Dickson,TE,"$2,333",-,-,-,-,-,-,-,2333.0,0.00
7735,2011,detroit-lions,69,HarrisMarcus Harris,WR,-,"$1,000",-,-,-,-,-,-,1000.0,0.00
7736,2011,detroit-lions,70,SilvaRicardo Silva,S,"$1,000",-,-,-,-,-,-,-,1000.0,0.00
7737,2012,detroit-lions,0,"Johnson
Calvin Johnson ",WR,"$1,250,000","$6,000,000","$4,500,000",-,-,-,-,"($46,755,000)",11750000.0,8.94
7738,2012,detroit-lions,1,"Avril
Cliff Avril ",DE,"$10,605,000",-,-,-,-,-,-,-,10605000.0,8.07
7739,2012,detroit-lions,2,"Stafford
Matthew Stafford ",QB,"$615,000",-,-,"$3,480,000",-,"$4,840,000",-,-,8935000.0,6.80
7740,2012,detroit-lions,3,"Suh
Ndamukong Suh ",DT,"$540,000",-,-,"$3,470,000","$125,000","$2,427,500",-,-,6562500.0,4.99
7741,2012,detroit-lions,4,"Raiola
Dominic Raiola ",C,"$3,400,000","$700,000",-,"$1,312,500",-,-,-,-,5412500.0,4.12
7742,2012,detroit-lions,5,"Williams
Corey Williams ",DT,"$4,900,000",-,-,-,-,-,-,-,5218750.0,3.97
7743,2012,detroit-lions,6,"Houston
Chris Houston ",CB,"$3,000,000","$1,125,000","$500,000",-,-,-,-,-,4625000.0,3.52
7744,2012,detroit-lions,7,"Cherilus
Gosder Cherilus ",RT,"$2,310,000","$1,205,000",-,"$1,105,000",-,-,-,-,4620000.0,3.52
7745,2012,detroit-lions,8,"Vanden Bosch
Kyle Vanden Bosch ",DE,"$925,000","$3,686,250",-,-,-,-,-,-,4611250.0,3.51
7746,2012,detroit-lions,9,"Durant
Justin Durant ",OLB,"$1,750,000","$1,375,000","$500,000",-,-,-,-,-,3625000.0,2.76
7747,2012,detroit-lions,10,"Hanson
Jason Hanson ",K,"$2,550,000","$675,000",-,-,-,-,-,-,3225000.0,2.45
7748,2012,detroit-lions,11,"Sims
Rob Sims ",G,"$1,500,000","$1,200,000","$375,000",-,-,-,-,-,3075000.0,2.34
7749,2012,detroit-lions,12,"Peterman
Stephen Peterman ",G,"$2,725,000","$265,000",-,-,-,-,-,-,2990000.0,2.28
7750,2012,detroit-lions,13,"Scheffler
Tony Scheffler ",TE,"$1,550,000","$500,000","$500,000",-,-,-,-,-,2550000.0,1.94
7751,2012,detroit-lions,14,"Tulloch
Stephen Tulloch ",ILB,"$1,250,000","$1,300,000",-,-,-,-,-,"($11,250,000)",2550000.0,1.94
7752,2012,detroit-lions,15,"Backus
Jeff Backus ",T,"$1,600,000","$750,000",-,-,-,-,-,-,2350000.0,1.79
7753,2012,detroit-lions,16,"Pettigrew
Brandon Pettigrew ",TE,"$1,062,500",-,-,"$1,273,750",-,-,-,-,2336250.0,1.78
7754,2012,detroit-lions,17,"Hill
Shaun Hill ",QB,"$1,750,000","$500,000",-,-,-,-,-,-,2250000.0,1.71
7755,2012,detroit-lions,18,"Fairley
Nick Fairley ",DT,"$824,500","$1,423,000",-,-,-,-,-,-,2247500.0,1.71
7756,2012,detroit-lions,19,"Levy
DeAndre Levy ",OLB,"$1,927,000",-,-,-,-,-,-,-,1927000.0,1.47
7757,2012,detroit-lions,20,"Gandy
Dylan Gandy ",G,"$850,000","$750,000","$250,000",-,-,-,-,-,1850000.0,1.41
7758,2012,detroit-lions,21,"Delmas
Louis Delmas ",FS,"$973,250",-,-,"$673,750","$100,000",-,-,-,1747000.0,1.33
7759,2012,detroit-lions,22,"Best
Jahvid Best ",RB,"$640,500","$328,000",-,"$772,500",-,-,-,-,1741000.0,1.32
7760,2012,detroit-lions,23,"Young
Titus Young ",WR,"$465,000","$454,331","$673,333",-,"$50,000",-,-,-,1642664.0,1.25
7761,2012,detroit-lions,24,"Florence
Drayton Florence ",CB,"$1,500,000",-,-,-,-,-,-,-,1500000.0,1.14
7762,2012,detroit-lions,25,"Reiff
Riley Reiff ",LT,"$390,000","$1,063,400",-,-,-,-,-,-,1453400.0,1.11
7763,2012,detroit-lions,26,"Thomas
Mike Thomas ",WR,"$1,450,000",-,-,-,-,-,-,"($2,450,000)",1450000.0,1.10
7764,2012,detroit-lions,27,"Hill
Sammie Lee Hill ",DT,"$1,260,000",-,-,-,-,-,-,-,1260000.0,0.96
7765,2012,detroit-lions,28,"Hilliard
Corey Hilliard ",RT,"$1,260,000",-,-,-,-,-,-,-,1260000.0,0.96
7766,2012,detroit-lions,29,"Palmer
Ashlee Palmer ",OLB,"$615,000","$333,333",-,-,-,-,-,"($333,333)",948333.0,0.72
7767,2012,detroit-lions,30,"Harris
Nick Harris ",P,"$925,000",-,-,-,-,-,-,-,925000.0,0.70
7768,2012,detroit-lions,31,"Wendling
John Wendling ",S,"$700,000","$208,333",-,-,"$15,000",-,-,-,923333.0,0.70
7769,2012,detroit-lions,32,"Jackson
Lawrence Jackson ",DE,"$915,000",-,-,-,-,-,-,-,915000.0,0.70
7770,2012,detroit-lions,33,"Logan
Stefan Logan ",WR,"$615,000","$250,000",-,-,-,-,-,-,865000.0,0.66
7771,2012,detroit-lions,34,"Leshoure
Mikel Leshoure ",RB,"$465,000","$249,396","$41,099",-,"$25,000",-,-,"($726,180)",780495.0,0.59
7772,2012,detroit-lions,35,"Spievey
Amari Spievey ",S,"$490,000","$232,333",-,-,-,-,-,-,722333.0,0.55
7773,2012,detroit-lions,36,"Bartell
Ron Bartell ",CB,"$700,000",-,-,-,-,-,-,-,700000.0,0.53
7774,2012,detroit-lions,37,"Johnson
Tyrell Johnson ",S,"$700,000",-,-,-,-,-,-,-,700000.0,0.53
7775,2012,detroit-lions,38,"Osgood
Kassim Osgood ",WR,"$825,000","$65,000",-,-,-,-,-,"($65,000)",620000.0,0.47
7776,2012,detroit-lions,39,"Coleman
Erik Coleman ",S,"$825,000","$65,000",-,-,-,-,-,-,605000.0,0.46
7777,2012,detroit-lions,40,"Heller
Will Heller ",TE,"$825,000","$65,000",-,-,-,-,-,-,605000.0,0.46
7778,2012,detroit-lions,41,"Muhlbach
Don Muhlbach ",LS,"$825,000","$65,000",-,-,-,-,-,-,605000.0,0.46
7779,2012,detroit-lions,42,"Smith
Kevin Smith ",RB,"$700,000","$65,000",-,-,-,-,-,-,605000.0,0.46
7780,2012,detroit-lions,43,"Fox
Jason Fox ",RT,"$490,000","$110,302",-,-,-,-,-,-,600302.0,0.46
7781,2012,detroit-lions,44,"Carey
Don Carey ",SS,"$540,000","$50,000",-,-,-,-,-,-,590000.0,0.45
7782,2012,detroit-lions,45,"Bell
Joique Bell ",RB,"$540,000",-,-,-,-,-,-,-,540000.0,0.41
7783,2012,detroit-lions,46,"Young
Willie Young ",OLB,"$490,000","$16,000",-,-,-,-,-,-,506000.0,0.39
7784,2012,detroit-lions,47,"Lewis
Ronnell Lewis ",DE,"$390,000","$99,272",-,-,-,-,-,"($397,088)",489272.0,0.37
7785,2012,detroit-lions,48,"Durham
Kris Durham ",WR,"$465,000",-,-,-,-,-,-,-,465000.0,0.35
7786,2012,detroit-lions,49,"Long
Lance Long ",WR,"$465,000",-,-,-,-,-,-,-,465000.0,0.35
7787,2012,detroit-lions,50,"Nagy
Bill Nagy ",G,"$465,000",-,-,-,-,-,-,-,465000.0,0.35
7788,2012,detroit-lions,51,"Saddler-McQueen
Jimmy Saddler-McQueen ",DT,"$465,000",-,-,-,-,-,-,-,465000.0,0.35
7789,2012,detroit-lions,52,"Silva
Ricardo Silva ",S,"$465,000",-,-,-,-,-,-,-,465000.0,0.35
7790,2012,detroit-lions,53,"Whitehead
Tahir Whitehead ",OLB,"$390,000","$53,000",-,-,-,-,-,"($212,000)",443000.0,0.34
7791,2012,detroit-lions,54,"Greenwood
Chris Greenwood ",CB,"$390,000","$48,000",-,-,-,-,-,"($192,000)",438000.0,0.33
7792,2012,detroit-lions,55,"Green
Jonte Green ",CB,"$390,000","$24,250",-,-,-,-,-,"($97,000)",414250.0,0.32
7793,2012,detroit-lions,56,"Lewis
Travis Lewis ",ILB,"$390,000","$14,793",-,-,-,-,-,"($59,172)",404793.0,0.31
7794,2012,detroit-lions,57,"Moore
Kellen Moore ",QB,"$390,000","$6,666",-,-,-,-,-,-,396666.0,0.30
7795,2012,detroit-lions,58,"Miller
Justin Miller ",CB,"$700,000",-,-,-,-,-,-,-,393750.0,0.30
7796,2012,detroit-lions,59,"Nwaguo
Ogemdi Nwaguo ",DT,"$390,000",-,-,-,-,-,-,-,390000.0,0.30
7797,2012,detroit-lions,60,"Overbay
Nathan Overbay ",TE,"$390,000",-,-,-,-,-,-,-,390000.0,0.30
7798,2012,detroit-lions,61,"Smith
Alphonso Smith ",CB,"$615,000",-,-,-,-,-,-,-,384375.0,0.29
7799,2012,detroit-lions,62,"Robiskie
Brian Robiskie ",WR,"$307,500",-,-,-,-,-,-,-,307500.0,0.23
7800,2012,detroit-lions,63,"Lee
Pat Lee ",CB,"$615,000",-,-,-,-,-,-,-,230625.0,0.18
7801,2012,detroit-lions,64,"Fluellen
Andre Fluellen ",DT,"$700,000",-,-,-,-,-,-,-,123530.0,0.09
7802,2012,detroit-lions,65,"Chapas
Shaun Chapas ",TE,"$465,000",-,-,-,-,-,-,-,82059.0,0.06
7803,2012,detroit-lions,67,BurlesonNate Burleson ,WR,"$825,000","$700,000",-,-,-,-,-,-,2856645.0,2.17
7804,2012,detroit-lions,68,LaceyJacob Lacey ,CB,"$1,050,000","$150,000",-,-,-,-,-,-,1300000.0,0.99
7805,2012,detroit-lions,69,BroylesRyan Broyles ,WR,"$390,000","$278,818",-,-,-,-,-,-,668818.0,0.51
7806,2012,detroit-lions,70,BentleyBill Bentley ,CB,"$390,000","$137,278",-,-,-,-,-,-,527278.0,0.40
7807,2012,detroit-lions,72,McClendonJacques McClendon,C,"$326,250",-,-,-,-,-,-,-,326250.0,0.25
7808,2012,detroit-lions,73,WilliamsKeiland Williams,RB,"$202,500",-,-,-,-,-,-,-,202500.0,0.15
7809,2012,detroit-lions,74,FluellenAndre Fluellen,DT,"$65,000",-,-,-,-,-,-,-,65000.0,0.05
7810,2012,detroit-lions,75,GrahamBen Graham,P,"$65,000",-,-,-,-,-,-,-,65000.0,0.05
7811,2012,detroit-lions,76,HogueDouglas Hogue,OLB,-,"$44,527",-,-,-,-,-,-,44527.0,0.03
7812,2012,detroit-lions,77,CulbreathJohnny Culbreath,T,-,"$15,950",-,-,-,-,-,-,15950.0,0.01
7813,2012,detroit-lions,78,OramJ.C. Oram,G,"$2,500",-,-,-,-,-,-,-,2500.0,0.00
7814,2012,detroit-lions,79,DicksonRichard Dickson,TE,"$2,333",-,-,-,-,-,-,-,2333.0,0.00
7815,2012,detroit-lions,80,HarrisMarcus Harris,WR,-,"$2,000",-,-,-,-,-,-,2000.0,0.00
7816,2012,detroit-lions,81,SilvaRicardo Silva,S,"$2,000",-,-,-,-,-,-,-,2000.0,0.00
7817,2012,detroit-lions,82,DonahueRyan Donahue,P,"$1,667",-,-,-,-,-,-,-,1667.0,0.00
7818,2012,detroit-lions,83,AustinRodney Austin,G,"$1,334",-,-,-,-,-,-,-,1334.0,0.00
7819,2012,detroit-lions,84,MessinaCarmen Messina,LB,$833,-,-,-,-,-,-,-,833.0,0.00
7820,2012,detroit-lions,85,BarhamQuinn Barham,G,$667,-,-,-,-,-,-,-,667.0,0.00
7821,2012,detroit-lions,86,GottliebAlex Gottlieb,TE,$667,-,-,-,-,-,-,-,667.0,0.00
7822,2012,detroit-lions,87,McClamEdmon McClam,DT,$667,-,-,-,-,-,-,-,667.0,0.00
7823,2012,detroit-lions,88,BerryAaron Berry,CB,$500,-,-,-,-,-,-,-,500.0,0.00
7824,2012,detroit-lions,89,BoylePat Boyle,G,$500,-,-,-,-,-,-,-,500.0,0.00
7825,2012,detroit-lions,90,KarstetterJared Karstetter,WR,$500,-,-,-,-,-,-,-,500.0,0.00
7826,2012,detroit-lions,91,WellsAustin Wells,TE,$500,-,-,-,-,-,-,-,500.0,0.00
7827,2012,detroit-lions,92,BurrellTroy Burrell,WR,$333,-,-,-,-,-,-,-,333.0,0.00
7828,2012,detroit-lions,93,CosgroveMichael Cosgrove,DT,$333,-,-,-,-,-,-,-,333.0,0.00
7829,2012,detroit-lions,94,SneedRonnie Sneed,LB,$333,-,-,-,-,-,-,-,333.0,0.00
7830,2012,detroit-lions,95,DimkeDerek Dimke,K,$167,-,-,-,-,-,-,-,167.0,0.00
7831,2012,detroit-lions,96,GreenStephfon Green,RB,$167,-,-,-,-,-,-,-,167.0,0.00
7832,2013,detroit-lions,0,"Stafford
Matthew Stafford ",QB,"$4,000,000","$5,500,000",-,"$3,480,000",-,"$4,840,000",-,"($60,861,250)",17820000.0,14.86
7833,2013,detroit-lions,1,"Suh
Ndamukong Suh ",DT,"$630,000",-,-,"$3,470,000","$125,000","$6,267,500",-,"($29,212,500)",10492500.0,8.75
7834,2013,detroit-lions,2,"Johnson
Calvin Johnson ",WR,"$715,000","$3,200,000",-,"$4,000,000",-,"$858,000",-,"($37,090,000)",8773000.0,7.32
7835,2013,detroit-lions,3,"Tulloch
Stephen Tulloch ",ILB,"$3,500,000","$1,300,000",-,-,-,-,-,"($5,200,000)",4800000.0,4.00
7836,2013,detroit-lions,4,"Pettigrew
Brandon Pettigrew ",TE,"$1,946,250",-,-,"$1,273,750","$250,000",-,-,"($1,273,750)",3470000.0,2.89
7837,2013,detroit-lions,5,"Sims
Rob Sims ",G,"$1,850,000","$1,200,000","$375,000",-,-,-,-,"($2,400,000)",3425000.0,2.86
7838,2013,detroit-lions,6,"Ansah
Ezekiel Ansah ",DE,"$405,000","$2,975,818",-,-,-,-,-,"($18,594,499)",3380818.0,2.82
7839,2013,detroit-lions,7,"Raiola
Dominic Raiola ",C,"$1,000,000","$700,000","$250,000","$1,312,500",-,-,-,"($2,012,500)",3262500.0,2.72
7840,2013,detroit-lions,8,"Hill
Shaun Hill ",QB,"$2,400,000","$500,000","$350,000",-,-,-,-,"($500,000)",3250000.0,2.71
7841,2013,detroit-lions,9,"Fairley
Nick Fairley ",DT,"$1,274,000","$1,423,000",-,-,-,-,-,"($5,861,500)",2697000.0,2.25
7842,2013,detroit-lions,10,"Houston
Chris Houston ",CB,"$1,000,000","$1,300,000",-,-,-,-,-,"($7,500,000)",2300000.0,1.92
7843,2013,detroit-lions,11,"Quin
Glover Quin ",FS,"$1,000,000","$1,050,000",-,-,-,-,-,"($6,250,000)",2050000.0,1.71
7844,2013,detroit-lions,12,"Bush
Reggie Bush ",RB,"$1,000,000","$1,000,000",-,-,-,-,-,"($5,000,000)",2000000.0,1.67
7845,2013,detroit-lions,13,"Levy
DeAndre Levy ",OLB,"$1,000,000","$1,000,000",-,-,-,-,-,"($3,000,000)",2000000.0,1.67
7846,2013,detroit-lions,14,"Jones
Jason Jones ",DE,"$1,000,000","$833,333",-,-,-,-,-,"($2,500,000)",1833333.0,1.53
7847,2013,detroit-lions,15,"Reiff
Riley Reiff ",LT,"$753,350","$1,063,400",-,-,-,-,-,"($5,060,250)",1816750.0,1.51
7848,2013,detroit-lions,16,"Young
Willie Young ",OLB,"$1,200,000","$300,000",-,-,-,-,-,"($300,000)",1500000.0,1.25
7849,2013,detroit-lions,17,"Palmer
Ashlee Palmer ",OLB,"$1,000,000","$333,333",-,-,-,-,-,"($666,667)",1333333.0,1.11
7850,2013,detroit-lions,18,"Fox
Jason Fox ",RT,"$1,323,000",-,-,-,-,-,-,-,1323000.0,1.10
7851,2013,detroit-lions,19,"Delmas
Louis Delmas ",FS,"$715,000","$500,000",-,-,-,-,-,"($1,000,000)",1215000.0,1.01
7852,2013,detroit-lions,20,"Carey
Don Carey ",SS,"$630,000","$250,000",-,-,-,-,-,"($50,000)",1030000.0,0.86
7853,2013,detroit-lions,21,"Mosley
C.J. Mosley ",DT,"$850,000","$175,000",-,-,-,-,-,"($350,000)",1025000.0,0.85
7854,2013,detroit-lions,22,"Hilliard
Corey Hilliard ",RT,"$715,000","$250,000",-,-,"$15,000",-,-,"($500,000)",980000.0,0.82
7855,2013,detroit-lions,23,"Slay
Darius Slay ",CB,"$405,000","$556,691",-,-,-,-,-,"($3,127,187)",961691.0,0.80
7856,2013,detroit-lions,24,"Leshoure
Mikel Leshoure ",RB,"$555,000","$242,060","$92,198",-,"$50,000",-,-,"($484,120)",939258.0,0.78
7857,2013,detroit-lions,25,"Harris
Leroy Harris ",C,"$800,000","$112,500",-,-,-,-,-,"($225,000)",937500.0,0.78
7858,2013,detroit-lions,26,"Wendling
John Wendling ",S,"$715,000","$208,333",-,-,-,-,-,"($208,334)",923333.0,0.77
7859,2013,detroit-lions,27,"Bentley
Bill Bentley ",CB,"$480,000","$137,278",-,-,"$20,000",-,-,"($411,834)",637278.0,0.53
7860,2013,detroit-lions,28,"Bell
Joique Bell ",RB,"$630,000",-,-,-,-,-,-,-,630000.0,0.53
7861,2013,detroit-lions,29,"Akers
David Akers ",K,"$940,000","$65,000",-,-,-,-,-,"($100,000)",620000.0,0.52
7862,2013,detroit-lions,30,"Gandy
Dylan Gandy ",G,"$840,000",-,-,-,-,-,-,"($65,000)",620000.0,0.52
7863,2013,detroit-lions,31,"Muhlbach
Don Muhlbach ",LS,"$840,000","$65,000",-,-,-,-,-,"($65,000)",620000.0,0.52
7864,2013,detroit-lions,32,"Warford
Larry Warford ",G,"$405,000","$174,250",-,-,-,-,-,"($697,000)",579250.0,0.48
7865,2013,detroit-lions,33,"Mathis
Rashean Mathis ",CB,"$940,000",-,-,-,-,-,-,-,555000.0,0.46
7866,2013,detroit-lions,34,"McIntosh
Rocky McIntosh ",OLB,"$840,000",-,-,-,-,-,-,-,555000.0,0.46
7867,2013,detroit-lions,35,"Durham
Kris Durham ",WR,"$555,000",-,-,-,-,-,-,-,555000.0,0.46
7868,2013,detroit-lions,36,"Gomes
Dejon Gomes ",S,"$555,000",-,-,-,-,-,-,-,555000.0,0.46
7869,2013,detroit-lions,37,"Ogletree
Kevin Ogletree ",WR,"$715,000",-,-,-,-,-,-,-,546765.0,0.46
7870,2013,detroit-lions,38,"Whitehead
Tahir Whitehead ",OLB,"$480,000","$53,000",-,-,-,-,-,"($159,000)",533000.0,0.44
7871,2013,detroit-lions,39,"Green
Jonte Green ",CB,"$480,000","$24,250",-,-,-,-,-,"($72,750)",504250.0,0.42
7872,2013,detroit-lions,40,"Lewis
Travis Lewis ",ILB,"$480,000","$14,793",-,-,-,-,-,"($44,739)",494793.0,0.41
7873,2013,detroit-lions,41,"Moore
Kellen Moore ",QB,"$480,000","$6,666",-,-,-,-,-,"($13,334)",486666.0,0.41
7874,2013,detroit-lions,42,"Taylor
Devin Taylor ",DE,"$405,000","$75,146",-,-,-,-,-,"($300,584)",480146.0,0.40
7875,2013,detroit-lions,43,"Fluellen
Andre Fluellen ",DT,"$715,000",-,-,-,-,-,-,-,457059.0,0.38
7876,2013,detroit-lions,44,"Martin
Sam Martin ",P,"$405,000","$40,075",-,-,-,-,-,"($160,300)",445075.0,0.37
7877,2013,detroit-lions,45,"Riddick
Theo Riddick ",RB,"$405,000","$22,750",-,-,-,-,-,"($91,000)",427750.0,0.36
7878,2013,detroit-lions,46,"Fauria
Joseph Fauria ",TE,"$405,000","$4,166",-,-,-,-,-,"($12,500)",409166.0,0.34
7879,2013,detroit-lions,47,"Waddle
LaAdrian Waddle ",RT,"$405,000","$3,333",-,-,-,-,-,"($10,000)",408333.0,0.34
7880,2013,detroit-lions,48,"Ross
Jeremy Ross ",WR,"$480,000",-,-,-,-,-,-,-,310588.0,0.26
7881,2013,detroit-lions,49,"Williams
Michael Williams ",TE,"$288,000","$16,287",-,-,-,-,-,"($65,148)",304287.0,0.25
7882,2013,detroit-lions,50,"Dickerson
Dorin Dickerson ",TE,"$555,000",-,-,-,-,-,-,-,195882.0,0.16
7883,2013,detroit-lions,51,"Austin
Rodney Austin ",G,"$405,000",-,-,-,-,-,-,-,119117.0,0.10
7884,2013,detroit-lions,52,"Greenwood
Chris Greenwood ",CB,"$480,000",-,-,-,-,-,-,-,112941.0,0.09
7885,2013,detroit-lions,53,"Stanford
Julian Stanford ",OLB,"$480,000",-,-,-,-,-,-,-,112941.0,0.09
7886,2013,detroit-lions,54,"Spurlock
Micheal Spurlock ",WR,"$715,000",-,-,-,-,-,-,-,32647.0,0.03
7887,2013,detroit-lions,55,"Owusu-Ansah
Akwasi Owusu-Ansah ",S,"$555,000",-,-,-,-,-,-,-,32647.0,0.03
7888,2013,detroit-lions,56,"Veldman
Matt Veldman ",TE,"$405,000",-,-,-,-,-,-,-,23823.0,0.02
7889,2013,detroit-lions,58,BurlesonNate Burleson ,WR,"$2,000,000","$700,000",-,-,-,-,-,"($4,063,286)",4031645.0,3.36
7890,2013,detroit-lions,59,OwensMontell Owens ,FB,"$850,000","$125,000",-,-,-,-,-,"($250,000)",975000.0,0.81
7891,2013,detroit-lions,60,BroylesRyan Broyles ,WR,"$557,205","$278,818",-,-,-,-,-,"($1,143,659)",836023.0,0.70
7892,2013,detroit-lions,61,GreenwoodCory Greenwood ,OLB,"$630,000",-,-,-,"$20,000",-,-,-,650000.0,0.54
7893,2013,detroit-lions,62,IdonijeIsrael Idonije ,DE,"$840,000","$65,000",-,-,-,-,-,"($485,000)",620000.0,0.52
7894,2013,detroit-lions,64,ChapasShaun Chapas,TE,"$42,000",-,-,-,-,-,-,-,42000.0,0.04
7895,2013,detroit-lions,65,HawkinsCharles Hawkins,WR,"$12,000",-,-,-,-,-,-,-,12000.0,0.01
7896,2013,detroit-lions,66,WebbMartell Webb,TE,"$12,000",-,-,-,-,-,-,-,12000.0,0.01
7897,2013,detroit-lions,67,BrooksMichael Brooks,DT,"$7,500",-,-,-,-,-,-,-,7500.0,0.01
7898,2013,detroit-lions,69,Vanden BoschKyle Vanden Bosch,DE,"$5,723,750",-,-,-,-,-,-,-,5723750.0,4.77
7899,2013,detroit-lions,70,SchefflerTony Scheffler,TE,"$2,450,000","$500,000",-,-,-,-,-,-,2950000.0,2.46
7900,2013,detroit-lions,71,BestJahvid Best,RB,-,"$328,000",-,"$772,500",-,-,-,-,1100500.0,0.92
7901,2013,detroit-lions,72,ThomasMike Thomas,WR,"$1,000,000",-,-,-,"$50,000",-,-,-,1050000.0,0.88
7902,2013,detroit-lions,73,YoungTitus Young,WR,"$908,662",-,-,-,-,-,-,-,908662.0,0.76
7903,2013,detroit-lions,74,BackusJeff Backus,T,"$750,000",-,-,-,-,-,-,-,750000.0,0.63
7904,2013,detroit-lions,75,BannanJustin Bannan,DT,"$620,000",-,-,-,-,-,-,-,620000.0,0.52
7905,2013,detroit-lions,76,SpurlockMicheal Spurlock,WR,"$620,000",-,-,-,-,-,-,-,620000.0,0.52
7906,2013,detroit-lions,77,EdwardsPatrick Edwards,WR,"$156,285",-,-,-,-,-,-,-,156285.0,0.13
7907,2013,detroit-lions,78,LaneAusten Lane,DE,"$148,235",-,-,-,-,-,-,-,148235.0,0.12
7908,2013,detroit-lions,79,RichardsonBarry Richardson,LT,"$126,177",-,-,-,-,-,-,-,126177.0,0.11
7909,2013,detroit-lions,80,GreenwoodChris Greenwood,CB,"$108,000",-,-,-,-,-,-,-,108000.0,0.09
7910,2013,detroit-lions,81,LewisRonnell Lewis,DE,"$99,272",-,-,-,-,-,-,-,99272.0,0.08
7911,2013,detroit-lions,82,HogueDouglas Hogue,OLB,-,"$89,054",-,-,-,-,-,-,89054.0,0.07
7912,2013,detroit-lions,83,AustinRodney Austin,G,"$73,334",-,-,-,-,-,-,-,73334.0,0.06
7913,2013,detroit-lions,84,SmithD'Anthony Smith,DT,"$56,470",-,-,-,-,-,-,-,56470.0,0.05
7914,2013,detroit-lions,85,MillerSteven Miller,RB,"$56,333",-,-,-,-,-,-,-,56333.0,0.05
7915,2013,detroit-lions,86,DickersonDorin Dickerson,TE,"$32,647",-,-,-,-,-,-,-,32647.0,0.03
7916,2013,detroit-lions,87,CulbreathJohnny Culbreath,T,-,"$31,866",-,-,-,-,-,-,31866.0,0.03
7917,2013,detroit-lions,88,FullerCorey Fuller,WR,"$30,775",-,-,-,-,-,-,-,30775.0,0.03
7918,2013,detroit-lions,89,PetermanStephen Peterman,G,"$28,000",-,-,-,-,-,-,-,28000.0,0.02
7919,2013,detroit-lions,90,Owusu-AnsahAkwasi Owusu-Ansah,S,"$18,000",-,-,-,-,-,-,-,18000.0,0.02
7920,2013,detroit-lions,91,HepburnBrandon Hepburn,OLB,"$11,474",-,-,-,-,-,-,-,11474.0,0.01
7921,2013,detroit-lions,92,RossJeremy Ross,WR,"$6,000",-,-,-,-,-,-,-,6000.0,0.01
7922,2013,detroit-lions,93,VeldmanMatt Veldman,TE,"$6,000",-,-,-,-,-,-,-,6000.0,0.01
7923,2013,detroit-lions,94,OramJ.C. Oram,G,"$5,000",-,-,-,-,-,-,-,5000.0,0.00
7924,2013,detroit-lions,95,DonahueRyan Donahue,P,"$3,334",-,-,-,-,-,-,-,3334.0,0.00
7925,2013,detroit-lions,96,CarderAlex Carder,QB,"$2,500",-,-,-,-,-,-,-,2500.0,0.00
7926,2013,detroit-lions,97,MessinaCarmen Messina,LB,"$1,667",-,-,-,-,-,-,-,1667.0,0.00
7927,2013,detroit-lions,98,ElkinsAlex Elkins,LB,"$1,666",-,-,-,-,-,-,-,1666.0,0.00
7928,2013,detroit-lions,99,BarhamQuinn Barham,G,"$1,334",-,-,-,-,-,-,-,1334.0,0.00
7929,2013,detroit-lions,100,GottliebAlex Gottlieb,TE,"$1,334",-,-,-,-,-,-,-,1334.0,0.00
7930,2013,detroit-lions,101,McClamEdmon McClam,DT,"$1,334",-,-,-,-,-,-,-,1334.0,0.00
7931,2013,detroit-lions,102,MorganJon Morgan,OLB,-,"$1,333",-,-,-,-,-,-,1333.0,0.00
7932,2013,detroit-lions,103,HoltzAustin Holtz,LT,"$1,333",-,-,-,-,-,-,-,1333.0,0.00
7933,2013,detroit-lions,104,AllenSkyler Allen,C,"$1,000",-,-,-,-,-,-,-,1000.0,0.00
7934,2013,detroit-lions,105,BoylePat Boyle,G,"$1,000",-,-,-,-,-,-,-,1000.0,0.00
7935,2013,detroit-lions,106,KarstetterJared Karstetter,WR,"$1,000",-,-,-,-,-,-,-,1000.0,0.00
7936,2013,detroit-lions,107,WellsAustin Wells,TE,"$1,000",-,-,-,-,-,-,-,1000.0,0.00
7937,2013,detroit-lions,108,WilsonCody Wilson,WR,"$1,000",-,-,-,-,-,-,-,1000.0,0.00
7938,2013,detroit-lions,109,BurrellTroy Burrell,WR,$667,-,-,-,-,-,-,-,667.0,0.00
7939,2013,detroit-lions,110,CosgroveMichael Cosgrove,DT,$667,-,-,-,-,-,-,-,667.0,0.00
7940,2013,detroit-lions,111,SneedRonnie Sneed,LB,$667,-,-,-,-,-,-,-,667.0,0.00
7941,2013,detroit-lions,112,DimkeDerek Dimke,K,$334,-,-,-,-,-,-,-,334.0,0.00
7942,2013,detroit-lions,113,GreenStephfon Green,RB,$334,-,-,-,-,-,-,-,334.0,0.00
7943,2013,detroit-lions,114,NelomsMartavius Neloms,S,$334,-,-,-,-,-,-,-,334.0,0.00
7944,2014,detroit-lions,0,"Suh
Ndamukong Suh ",DT,"$12,550,000",-,-,"$3,470,000","$125,000","$6,267,500",-,"($19,475,000)",22412500.0,16.93
